STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,VALUE_ADDED_SOURCE_AREA,Value added origin area,VALUE_ADDED_SOURCE_ACTIVITY,Value added origin activity,FINAL_DEMAND_AREA,Final demand area,FINAL_DEMAND_ACTIVITY,Final demand activity,UNIT_MEASURE,Unit of measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ZAF,South Africa,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,198.349,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,SAU,Saudi Arabia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,269.901,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,MAR,Morocco,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,38.817,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,IND,India,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,459.669,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,HKG,Hong Kong (China),J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,306.991,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,BGD,Bangladesh,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,24.646,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,CHE,Switzerland,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,429.533,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,NZL,New Zealand,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,44.73,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ITA,Italy,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,568.59,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,F,Africa,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,462.741,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,D,Domestic (home or reference area),J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,302200.881,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ARE,United Arab Emirates,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,265.528,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,TWN,Chinese Taipei,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,343.159,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,VNM,Viet Nam,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,240.345,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,GBR,United Kingdom,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,1239.701,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,SEN,Senegal,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,4.194,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,COD,Democratic Republic of the Congo,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,9.3,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,CYP,Cyprus,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,11.079,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,KHM,Cambodia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,4.946,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,EU27_2020,European Union (27 countries from 01/02/2020),J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,3784.594,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,EU15,European Union (15 countries),J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,4596.113,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,LTU,Lithuania,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,15.243,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,LUX,Luxembourg,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,42.798,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,CZE,Czechia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,75.893,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,CHL,Chile,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,26.176,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,NAFTA,NAFTA,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,316451.93,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,AUT,Austria,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,135.77,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,TUN,Tunisia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,13.723,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,STP,Sao Tome and Principe,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,0.089,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ROU,Romania,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,27.687,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,PAK,Pakistan,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,26.886,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,NGA,Nigeria,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,70.99,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,EGY,Egypt,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,38.833,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,HKG,Hong Kong (China),J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,270.309,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,HRV,Croatia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,28.339,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,KHM,Cambodia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,3.368,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,BGD,Bangladesh,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,31.568,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,CHN,China (People’s Republic of),J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,4395.507,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ARG,Argentina,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,65.108,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,EU15,European Union (15 countries),J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,4415.09,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,EA19,Euro area (19 countries),J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,3018.037,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,USA,United States,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,314609.295,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,NOR,Norway,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,71.054,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,SVN,Slovenia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,10.806,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,JPN,Japan,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,1225.869,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,MEX,Mexico,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,518.54,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,DNK,Denmark,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,92.183,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,FIN,Finland,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,38.186,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,D,Domestic (home or reference area),J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,306465.107,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,SGP,Singapore,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,202.493,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,NAFTA,NAFTA,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,308271.037,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,STP,Sao Tome and Principe,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,0.051,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,UKR,Ukraine,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,14.456,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,PHL,Philippines,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,229.394,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,EU27_2020,European Union (27 countries from 01/02/2020),J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,3372.333,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,EU28,European Union (28 countries),J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,4590.036,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ISR,Israel,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,139.65,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,IRL,Ireland,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,130.872,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,CHL,Chile,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,33.751,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,DNK,Denmark,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,91.37,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,AUS,Australia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,210.674,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ARE,United Arab Emirates,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,208.766,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,VNM,Viet Nam,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,133.035,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ROU,Romania,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,32.953,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,SEN,Senegal,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,4.835,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,PHL,Philippines,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,240.332,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,JOR,Jordan,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,20.845,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,MMR,Myanmar,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,8.201,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,COD,Democratic Republic of the Congo,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,2.587,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,CMR,Cameroon,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,1.329,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,BGR,Bulgaria,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,26.392,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,AGO,Angola,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,6.143,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,USA,United States,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,318931.437,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,NZL,New Zealand,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,44.322,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,KOR,Korea,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,626.475,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,IRL,Ireland,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,186.943,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,WXD,Rest of the world,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,813.029,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,E,Europe,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,6037.485,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,A5_A7,South and Central America,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,464.78,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,F,Africa,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,386.636,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,VNM,Viet Nam,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,101.531,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ASEAN,ASEAN,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,1345.88,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,THA,Thailand,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,341.111,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,NGA,Nigeria,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,69.489,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,MMR,Myanmar,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,7.295,,6,Millions
